,from,to,changes,departure,arrival,duration
2,FLW,CST,1,07:12,08:41,89
1,CPK,CST,1,06:54,08:23,89
3,CPK,CST,1,07:07,08:36,89
3,CHY,BFR,3,07:09,08:38,89
0,PLG,LBG,0,05:44,07:13,89
2,BXD,BFR,1,06:37,08:06,89
4,HAI,CST,2,06:55,08:24,89
3,GLY,CST,2,06:40,08:09,89
2,PHR,BFR,2,05:47,07:16,89
2,OLY,BFR,1,06:55,08:24,89
4,NCM,BFR,2,06:57,08:26,89
0,HAI,BFR,1,06:05,07:34,89
2,HMD,LBG,1,06:24,07:53,89
0,BXW,CST,2,06:33,08:02,89
0,GLY,CST,2,05:40,07:09,89
2,HRM,BFR,0,06:40,08:09,89
2,CRT,LBG,0,06:06,07:35,89
4,MDB,BFR,2,07:12,08:41,89
1,SWK,BFR,1,06:12,07:41,89
0,DRG,LBG,2,05:55,07:24,89
1,BAT,CST,0,06:02,07:31,89
2,BIG,CST,1,06:31,08:00,89
3,EBR,CST,2,07:11,08:40,89
3,HBN,BFR,1,07:00,08:29,89
1,SSE,LBG,1,05:44,07:13,89
1,EFF,BFR,1,06:55,08:24,89
2,WMA,CST,1,06:59,08:28,89
4,SWK,BFR,1,07:12,08:41,89
1,MDB,BFR,1,06:40,08:09,89
1,KMS,LBG,2,06:41,08:10,89
2,HSY,CST,2,07:17,08:46,89
0,MEP,LBG,1,06:28,07:57,89
2,MEP,LBG,2,06:41,08:10,89
1,ASH,LBG,3,06:31,08:00,89
2,BEG,BFR,2,06:39,08:08,89
4,LRD,CST,1,07:20,08:49,89
3,SHP,LBG,2,07:00,08:29,89
0,RBR,CST,1,05:42,07:11,89
4,HBN,LBG,2,07:00,08:29,89
1,MDE,LBG,2,06:44,08:13,89
4,WTY,CST,1,07:18,08:47,89
2,LEN,BFR,2,06:39,08:08,89
3,LWS,CST,1,07:02,08:31,89
2,KMP,LBG,1,21:20,22:49,89
2,BMG,CST,2,06:52,08:21,89
0,HCN,BFR,1,06:59,08:28,89
4,WWO,BFR,0,07:12,08:41,89
2,WWO,BFR,0,06:12,07:41,89
0,KMP,LBG,1,20:20,21:49,89
0,WPL,LBG,2,05:19,06:48,89
0,LWS,CST,1,06:00,07:29,89
1,EBN,LBG,1,05:54,07:23,89
1,SLQ,LBG,0,06:08,07:37,89
1,WTR,CST,2,06:02,07:31,89
3,LAC,LBG,1,06:44,08:13,89
2,ASN,BFR,2,07:03,08:32,89
4,KMP,LBG,1,23:20,00:49,89
0,ASH,BFR,2,06:15,07:45,90
2,HMT,LBG,1,06:22,07:52,90
3,LRD,CST,1,07:15,08:45,90
4,MDE,CST,1,07:11,08:41,90
4,RYE,BFR,2,07:06,08:36,90
3,RYE,BFR,2,06:38,08:08,90
1,RYE,BFR,2,06:08,07:38,90
2,HAI,LBG,1,06:43,08:13,90
3,NVH,BFR,2,06:31,08:01,90
1,NVH,BFR,2,06:01,07:31,90
1,PUL,CST,2,06:01,07:31,90
2,SPU,BFR,1,07:16,08:46,90
3,HSY,CST,1,07:17,08:47,90
3,LNG,CST,2,07:05,08:35,90
3,FRT,BFR,1,07:01,08:31,90
4,HMD,LBG,1,06:53,08:23,90
0,WLD,LBG,0,05:25,06:55,90
2,SFR,CST,2,06:49,08:19,90
2,KMP,CST,2,22:18,23:48,90
3,BAT,CST,1,06:45,08:15,90
3,WMA,LBG,1,07:05,08:35,90
1,EPD,CST,1,06:39,08:09,90
1,AYL,CST,2,05:57,07:27,90
0,BBL,LBG,1,06:25,07:55,90
4,AYL,CST,1,06:51,08:21,90
4,CWU,CST,0,06:57,08:27,90
3,SFR,CST,2,06:53,08:23,90
0,BXD,LBG,1,22:38,00:08,90
2,ARU,LBG,0,06:13,07:43,90
2,SEH,LBG,1,06:55,08:25,90
3,DVP,BFR,1,06:48,08:18,90
3,WTY,LBG,3,06:47,08:17,90
1,GDN,LBG,2,06:05,07:35,90
3,FNH,CST,1,06:58,08:28,90
4,FSG,BFR,1,07:11,08:41,90
0,OLY,BFR,1,05:54,07:24,90
1,HGM,BFR,1,07:08,08:38,90
1,WAN,BFR,3,06:36,08:06,90
4,DVP,BFR,1,07:13,08:43,90
2,FSG,BFR,1,06:11,07:41,90
1,OLY,BFR,1,06:24,07:54,90
0,WAN,CST,2,06:19,07:49,90
1,RBR,CST,0,06:01,07:31,90
0,GFD,CST,2,06:57,08:27,90
2,FKW,LBG,2,06:44,08:14,90
0,GRV,LBG,1,06:30,08:00,90
3,CHG,LBG,2,06:44,08:14,90
4,CHY,BFR,2,07:09,08:39,90
3,EPD,CST,1,07:09,08:39,90
3,EPD,CST,1,07:09,08:39,90
1,EPD,CST,1,06:39,08:09,90
0,CHH,CST,2,22:17,23:47,90
3,WMA,CST,2,07:05,08:36,91
3,BTO,BFR,2,23:27,00:58,91
0,BTO,CST,2,20:12,21:43,91
4,LAC,CST,1,07:19,08:50,91
0,PHR,LBG,2,04:49,06:20,91
0,DKG,CST,1,07:01,08:32,91
0,HSL,LBG,2,06:29,08:00,91
3,AMY,LBG,1,06:44,08:15,91
1,FNH,CST,1,06:26,07:57,91
3,SWK,LBG,2,06:42,08:13,91
4,GFD,CST,2,07:19,08:50,91
3,WFH,BFR,1,07:19,08:50,91
3,KMP,LBG,2,22:18,23:49,91
1,WFH,BFR,1,07:02,08:33,91
0,BXD,BFR,1,05:35,07:06,91
4,BIP,LBG,1,06:52,08:23,91
3,HGS,LBG,0,06:27,07:58,91
2,BAT,BFR,1,06:45,08:16,91
3,MDW,BFR,2,07:00,08:31,91
0,ARU,BFR,1,05:50,07:21,91
2,WHA,LBG,0,06:21,07:52,91
4,HSL,BFR,1,07:12,08:43,91
2,WAN,BFR,2,06:36,08:07,91
4,BEG,BFR,2,07:15,08:46,91
1,CIL,LBG,1,05:28,06:59,91
1,HSL,BFR,1,06:48,08:19,91
3,CIL,LBG,0,06:42,08:13,91
1,MLF,CST,2,06:39,08:10,91
0,CHY,BFR,2,06:39,08:10,91
1,CHL,BFR,2,23:05,00:36,91
3,NCM,BFR,2,06:53,08:24,91
3,PUL,BFR,1,06:50,08:21,91
3,BRK,BFR,1,06:50,08:21,91
4,FOD,LBG,1,07:03,08:34,91
3,FKW,LBG,0,06:44,08:15,91
1,WTY,BFR,2,06:35,08:06,91
3,SHP,CST,2,07:11,08:42,91
0,LNG,CST,2,23:57,01:28,91
0,EML,CST,1,06:27,07:58,91
2,SOR,LBG,2,06:38,08:10,92
4,HAI,LBG,1,06:55,08:27,92
0,WHI,LBG,1,05:47,07:19,92
4,WYE,CST,0,06:49,08:21,92
4,SHP,CST,1,07:11,08:43,92
2,YAL,BFR,2,06:36,08:08,92
0,WHI,BFR,0,06:12,07:44,92
2,WTY,BFR,1,06:35,08:07,92
1,SDA,BFR,1,06:02,07:34,92
2,HMP,CST,1,07:09,08:41,92
1,LNG,LBG,2,23:57,01:29,92
0,LNG,LBG,2,22:27,23:59,92
1,PLG,BFR,1,06:29,08:01,92
3,SSE,BFR,1,06:49,08:21,92
4,LNG,CST,1,07:05,08:37,92
4,ARU,BFR,1,07:09,08:41,92
3,MDB,BFR,2,06:57,08:29,92
3,EML,CST,1,06:56,08:28,92
4,ASH,CST,2,07:15,08:47,92
0,LRD,CST,2,06:39,08:11,92
2,LAC,CST,1,06:19,07:51,92
3,LRD,BFR,1,07:07,08:39,92
2,CHY,BFR,2,07:00,08:32,92
4,MDB,LBG,3,06:57,08:29,92
4,CBW,LBG,0,07:03,08:35,92
4,DUR,BFR,0,07:09,08:41,92
2,DUR,BFR,0,06:09,07:41,92
3,ASN,BFR,3,07:06,08:38,92
3,ASH,BFR,2,06:47,08:19,92
2,LRD,CST,2,06:58,08:30,92
3,BKA,BFR,1,06:59,08:31,92
4,KMP,BFR,1,23:20,00:52,92
2,FKC,LBG,2,06:42,08:14,92
2,BSD,LBG,1,06:48,08:20,92
0,BTO,BFR,3,20:43,22:15,92
2,MLF,CST,1,06:39,08:11,92
0,MLF,CST,1,06:13,07:45,92
3,BAA,LBG,1,06:43,08:15,92
0,WMA,CST,1,06:41,08:13,92
4,SLQ,LBG,0,06:47,08:19,92
3,HLM,CST,2,06:59,08:31,92
0,SLQ,LBG,0,05:51,07:23,92
2,HRH,CST,1,07:04,08:36,92
1,SOG,BFR,1,06:38,08:10,92
2,SUU,BFR,1,07:05,08:37,92
1,BSH,CST,1,06:51,08:23,92
2,BSD,BFR,1,06:27,07:59,92
1,HSY,BFR,1,06:52,08:24,92
4,HCN,BFR,1,07:16,08:48,92
1,BSD,BFR,1,06:12,07:44,92
1,HGS,LBG,0,06:05,07:37,92
0,WLT,BFR,1,07:07,08:39,92
3,BXD,CST,1,06:37,08:09,92
0,CHL,CST,2,21:10,22:43,93
2,UCK,BFR,1,06:33,08:06,93
0,WTY,BFR,1,06:08,07:41,93
3,HSL,BFR,1,07:08,08:41,93
3,CHY,CST,3,07:09,08:42,93
3,RBR,CST,1,06:42,08:15,93
1,LRD,CST,1,06:42,08:15,93
4,HRM,LBG,2,06:56,08:29,93
0,DPD,CST,2,06:30,08:03,93
0,HLM,CST,2,05:58,07:31,93
3,FKC,LBG,0,06:42,08:15,93
0,BRG,LBG,2,06:37,08:10,93
3,WRH,LBG,1,06:40,08:13,93
1,LEN,BFR,0,06:36,08:09,93
0,OTF,LBG,1,06:52,08:25,93
1,LAC,LBG,1,05:40,07:13,93
4,FNH,LBG,3,07:02,08:35,93
4,ASN,BFR,2,07:06,08:39,93
4,EML,LBG,1,07:02,08:35,93
3,NHE,CST,1,06:48,08:21,93
1,AMY,BFR,1,06:18,07:51,93
3,HNB,CST,0,06:42,08:15,93
4,HNB,CST,0,07:07,08:40,93
2,ANG,LBG,0,06:01,07:34,93
4,ANG,LBG,0,07:01,08:34,93
3,EFL,CST,1,06:27,08:00,93
3,WAN,CST,2,06:50,08:23,93
2,ASN,CST,2,07:03,08:36,93
4,UCK,BFR,1,07:03,08:36,93
4,BXD,CST,1,07:07,08:40,93
2,NCM,LBG,3,06:38,08:11,93
3,HRM,BFR,1,06:56,08:29,93
4,SEF,LBG,1,06:50,08:23,93
0,AYL,LBG,1,05:41,07:14,93
0,LGF,LBG,1,06:24,07:57,93
1,NCM,LBG,3,06:27,08:00,93
4,BAG,LBG,2,06:52,08:25,93
3,KMP,CST,1,22:18,23:51,93
4,NCM,CST,2,06:57,08:30,93
4,PMP,BFR,1,07:13,08:46,93
4,PLG,BFR,1,06:58,08:31,93
1,HRM,BFR,2,06:35,08:08,93
3,HMD,LBG,0,06:40,08:13,93
1,CWU,LBG,0,05:50,07:23,93
2,EBN,LBG,1,06:20,07:53,93
1,MDE,CST,2,06:48,08:21,93
1,HSY,CST,2,07:11,08:45,94
0,BAA,LBG,1,05:41,07:15,94
0,AMY,LBG,1,21:58,23:32,94
0,FSG,LBG,1,05:41,07:15,94
1,EFL,CST,2,05:57,07:31,94
3,CRT,LBG,0,06:39,08:13,94
3,BIG,CST,2,06:57,08:31,94
0,HGM,BFR,1,06:49,08:23,94
1,BTO,CST,3,20:43,22:17,94
3,CSW,LBG,1,06:33,08:07,94
0,WHI,CST,1,04:59,06:33,94
2,SLQ,LBG,0,06:24,07:58,94
0,ASH,CST,2,06:15,07:49,94
3,BCH,LBG,0,06:33,08:07,94
4,YAL,BFR,2,07:12,08:46,94
4,EBN,LBG,1,06:49,08:23,94
3,WYE,CST,1,06:17,07:51,94
2,BXD,CST,1,05:35,07:09,94
2,CLA,CST,2,07:12,08:46,94
0,CUX,CST,2,05:49,07:23,94
1,BAA,BFR,1,06:17,07:51,94
3,BIP,BFR,2,06:27,08:01,94
0,WFH,CST,1,06:49,08:23,94
0,BMG,BFR,2,22:21,23:55,94
2,WFH,CST,1,07:02,08:36,94
0,ASN,BFR,2,06:36,08:10,94
0,HMD,LBG,0,05:39,07:13,94
4,BCH,LBG,0,06:58,08:32,94
1,BIP,BFR,2,05:57,07:31,94
3,CWU,CST,1,06:41,08:15,94
1,PHR,LBG,2,04:49,06:23,94
0,DKG,BFR,1,06:27,08:01,94
0,CBW,LBG,0,06:01,07:35,94
1,WAD,BFR,1,06:57,08:31,94
2,SDG,LBG,0,06:18,07:52,94
1,LNG,CST,1,23:57,01:31,94
2,WSE,BFR,2,06:04,07:38,94
1,PMP,BFR,1,06:12,07:46,94
2,DPD,CST,2,07:00,08:34,94
4,CHY,CST,2,07:09,08:43,94
1,HLM,CST,1,05:58,07:32,94
2,CUX,LBG,1,06:39,08:13,94
4,NVN,BFR,1,06:57,08:31,94
2,BAT,CST,1,06:22,07:56,94
0,UCK,LBG,1,22:34,00:08,94
2,UPH,BFR,1,07:03,08:37,94
4,EML,CST,2,07:02,08:36,94
3,MLF,LBG,3,06:43,08:17,94
2,RBR,BFR,1,06:42,08:16,94
1,WAN,CST,3,06:36,08:10,94
0,UCK,BFR,1,05:31,07:06,95
4,HGS,LBG,0,06:44,08:19,95
3,AYL,CST,2,06:16,07:51,95
0,LNG,BFR,2,23:57,01:32,95
3,BRK,CST,2,06:34,08:09,95
2,WYE,CST,1,05:34,07:09,95
3,LEN,LBG,2,06:39,08:14,95
3,NCM,CST,2,06:53,08:28,95
1,ASH,BFR,3,06:31,08:06,95
4,WRH,CST,1,07:15,08:50,95
2,WNH,BFR,1,06:49,08:24,95
0,HGS,LBG,0,05:48,07:23,95
2,WAN,CST,2,06:36,08:11,95
2,HCN,BFR,1,07:11,08:46,95
4,HSL,CST,1,07:12,08:47,95
2,APD,LBG,1,06:17,07:52,95
0,AYL,BFR,2,06:16,07:51,95
1,WTY,CST,2,06:35,08:10,95
1,HSL,CST,1,06:48,08:23,95
4,NVH,BFR,1,06:56,08:31,95
0,BRK,CST,2,05:34,07:09,95
4,NHE,CST,2,06:49,08:24,95
1,MDW,LBG,2,05:29,07:04,95
2,HLM,CST,1,06:28,08:03,95
1,HMT,CST,2,06:22,07:57,95
0,NHE,BFR,1,05:59,07:34,95
4,BAT,BFR,1,07:01,08:36,95
4,BAA,LBG,1,06:59,08:34,95
0,BMG,CST,1,06:23,07:58,95
4,HLM,CST,1,06:59,08:34,95
0,LIH,LBG,2,04:45,06:20,95
2,LNG,LBG,1,23:57,01:32,95
4,WSE,BFR,2,06:33,08:08,95
0,HMT,CST,2,05:59,07:34,95
3,SDA,CST,1,06:46,08:21,95
2,CSW,BFR,0,06:09,07:44,95
4,GBS,BFR,0,07:06,08:41,95
4,GLY,CST,1,06:56,08:31,95
1,GLY,CST,1,05:54,07:29,95
0,CHY,CST,2,06:39,08:14,95
2,CWU,BFR,1,06:41,08:16,95
2,GBS,BFR,0,06:06,07:41,95
3,CLA,CST,1,07:12,08:47,95
3,CUX,BFR,1,06:59,08:34,95
1,EWR,LBG,1,05:59,07:34,95
1,CRT,LBG,1,05:24,06:59,95
3,SFR,LBG,1,06:53,08:28,95
2,CCH,LBG,0,06:08,07:43,95
3,WHA,CST,2,06:52,08:28,96
3,MDW,CST,1,06:24,08:00,96
0,CSW,LBG,1,05:43,07:19,96
2,EFF,BFR,1,06:55,08:31,96
2,PUL,CST,1,06:24,08:00,96
4,FKW,CST,1,07:01,08:37,96
3,OLY,CST,2,06:55,08:31,96
3,SEF,BFR,2,06:25,08:01,96
1,SEF,BFR,2,05:55,07:31,96
2,FSG,LBG,2,06:37,08:13,96
2,SUU,CST,1,07:05,08:41,96
1,DVP,LBG,1,06:18,07:54,96
4,DVP,LBG,1,06:48,08:24,96
4,AMY,CST,2,07:14,08:50,96
3,RYE,LBG,2,06:38,08:14,96
0,SWK,LBG,1,05:39,07:15,96
0,CSN,LBG,2,22:55,00:31,96
2,CHY,CST,2,07:00,08:36,96
0,HMT,LBG,1,05:59,07:35,96
0,NVN,CST,3,05:33,07:09,96
1,WHA,CST,2,06:21,07:57,96
3,BMG,CST,1,06:52,08:28,96
3,WWO,LBG,1,06:37,08:13,96
3,ASH,CST,2,06:47,08:23,96
2,ASH,BFR,2,06:31,08:07,96
4,BMG,LBG,1,06:59,08:35,96
2,CBE,LBG,1,06:31,08:07,96
2,FOD,LBG,0,06:07,07:43,96
3,ARU,LBG,1,06:39,08:15,96
2,PLG,BFR,1,06:45,08:21,96
3,UCK,CST,1,06:33,08:09,96
2,WTY,CST,1,06:35,08:11,96
0,PLC,BFR,1,06:52,08:28,96
3,NVN,CST,3,06:33,08:09,96
4,WLD,CST,0,06:51,08:27,96
4,EWR,LBG,1,06:58,08:34,96
1,RYE,LBG,2,06:08,07:44,96
3,HMT,CST,2,06:52,08:28,96
0,BIG,CST,2,22:11,23:47,96
0,WNH,BFR,1,05:48,07:24,96
3,ERI,BFR,1,06:50,08:26,96
2,HBN,LBG,1,06:44,08:20,96
2,WRH,CST,1,06:15,07:51,96
2,WTR,BFR,2,06:32,08:08,96
0,FNH,LBG,3,06:02,07:38,96
0,HBN,BFR,1,06:23,07:59,96
3,LEN,BFR,1,06:53,08:29,96
4,RAM,BFR,1,07:00,08:36,96
3,ASN,CST,3,07:06,08:42,96
4,RIC,CST,2,07:14,08:50,96
4,LEN,LBG,2,06:53,08:29,96
1,WNH,BFR,1,06:18,07:54,96
1,FKW,CST,1,06:31,08:08,97
0,OLY,CST,2,05:54,07:31,97
3,HSL,CST,1,07:08,08:45,97
4,EFL,BFR,2,07:04,08:41,97
3,LAC,BFR,1,06:44,08:21,97
3,EBN,LBG,0,06:36,08:13,97
1,HBN,BFR,2,06:31,08:08,97
1,SSE,BFR,1,05:44,07:21,97
1,BBL,LBG,1,06:48,08:25,97
2,PEV,LBG,2,06:16,07:53,97
3,ETC,BFR,1,06:54,08:31,97
3,AMY,BFR,1,06:44,08:21,97
0,WTY,CST,1,06:08,07:45,97
4,UCK,CST,1,07:03,08:40,97
1,HMD,BFR,1,06:24,08:01,97
1,CLA,BFR,1,06:47,08:24,97
2,SHP,BFR,1,07:00,08:37,97
0,BAT,CST,0,05:54,07:31,97
4,BMG,CST,2,06:59,08:36,97
0,ETC,BFR,1,06:33,08:10,97
4,ASN,CST,2,07:06,08:43,97
2,SEE,CST,2,21:10,22:47,97
1,SEE,CST,2,20:10,21:47,97
1,MDW,CST,2,05:54,07:31,97
3,BAG,BFR,2,06:52,08:29,97
0,SEE,CST,2,19:10,20:47,97
1,AMY,CST,2,05:54,07:31,97
2,MDB,CST,4,06:34,08:11,97
0,MDE,CST,2,06:44,08:21,97
0,CSW,CST,1,04:56,06:33,97
4,STU,LBG,0,06:58,08:35,97
4,BSD,CST,1,07:04,08:41,97
0,HSL,BFR,1,06:29,08:07,98
0,BEG,BFR,2,06:09,07:47,98
4,FOD,BFR,1,07:03,08:41,98
4,WWO,CST,1,07:12,08:50,98
2,CWU,CST,1,06:18,07:56,98
2,HGS,LBG,0,06:20,07:58,98
3,NVH,CST,3,06:31,08:09,98
2,UPH,CST,1,07:03,08:41,98
0,EML,BFR,2,22:17,23:55,98
2,CBW,CST,1,06:19,07:57,98
4,NHE,LBG,1,06:49,08:27,98
2,NVN,CST,3,06:03,07:41,98
4,WTR,BFR,2,07:08,08:46,98
1,EBT,CST,3,06:13,07:51,98
1,LIH,LBG,2,04:45,06:23,98
1,PLG,CST,2,06:03,07:41,98
2,UCK,CST,1,05:31,07:09,98
4,STU,BFR,2,06:58,08:36,98
3,BAA,BFR,1,06:43,08:21,98
4,CBE,BFR,2,06:58,08:36,98
1,EBT,BFR,3,06:13,07:51,98
1,CLA,CST,2,07:07,08:45,98
4,SWK,CST,2,07:12,08:50,98
4,HMD,BFR,1,06:53,08:31,98
0,ARU,LBG,1,21:54,23:32,98
1,ERI,BFR,1,05:48,07:26,98
1,WRH,LBG,1,05:35,07:13,98
3,HAI,CST,1,06:43,08:21,98
1,OLY,CST,1,05:54,07:32,98
2,WHI,BFR,1,06:48,08:26,98
2,NHE,CST,2,06:13,07:51,98
4,FKC,CST,1,06:59,08:37,98
0,ASN,CST,2,06:36,08:14,98
1,ARU,BFR,1,06:13,07:51,98
1,DVP,BFR,2,06:30,08:08,98
1,DPD,CST,2,06:54,08:32,98
3,RAM,BFR,1,06:30,08:08,98
1,LNG,BFR,1,23:57,01:35,98
3,FSG,LBG,1,06:37,08:15,98
0,CWU,BFR,1,06:18,07:56,98
4,CAM,LBG,2,06:47,08:25,98
1,NHE,BFR,2,06:13,07:51,98
3,WAN,LBG,1,06:50,08:28,98
0,NVH,CST,3,05:31,07:09,98
1,CHG,BFR,0,06:31,08:09,98
3,FSB,LBG,0,06:05,07:43,98
2,HMT,CST,1,06:22,08:00,98
2,CHH,BFR,1,06:38,08:16,98
4,WGA,LBG,0,06:54,08:32,98
4,WHA,CST,1,06:52,08:31,99
3,MAR,LBG,0,06:28,08:07,99
0,HNB,LBG,1,05:40,07:19,99
0,EBN,LBG,0,05:34,07:13,99
1,MDB,CST,1,06:21,08:00,99
4,BIP,BFR,1,06:52,08:31,99
1,BEX,LBG,1,05:58,07:37,99
1,WHI,BFR,1,06:30,08:09,99
0,NCM,BFR,3,06:27,08:06,99
1,SWK,CST,2,06:12,07:51,99
1,HRM,LBG,2,06:35,08:14,99
2,WWO,CST,1,06:12,07:51,99
2,FNH,LBG,3,06:32,08:11,99
3,SWK,BFR,2,06:42,08:21,99
1,ASH,CST,3,06:31,08:10,99
0,HNB,BFR,0,06:05,07:44,99
2,WHA,CST,0,06:21,08:00,99
3,CBR,BFR,1,07:07,08:46,99
2,OLY,CST,1,06:24,08:03,99
0,SUO,BFR,1,07:00,08:39,99
3,CBE,LBG,1,06:53,08:32,99
4,OLY,CST,1,06:55,08:34,99
0,WAN,LBG,1,06:19,07:58,99
3,HAI,BFR,1,06:55,08:34,99
1,FKC,CST,1,06:29,08:08,99
4,CWU,BFR,1,06:57,08:36,99
3,DUR,LBG,1,06:34,08:13,99
4,ORE,LBG,0,06:40,08:19,99
2,HSY,BFR,1,06:52,08:31,99
1,STU,BFR,2,06:29,08:08,99
3,SDG,CST,2,06:49,08:28,99
1,SDG,CST,2,06:18,07:57,99
2,STU,LBG,0,05:56,07:35,99
4,FSG,CST,2,07:11,08:50,99
4,MTM,BFR,1,07:04,08:43,99
1,WLD,LBG,0,05:44,07:23,99
4,PLC,BFR,1,07:09,08:48,99
2,DKT,BFR,2,23:19,00:58,99
3,WTY,BFR,2,06:47,08:26,99
2,CBW,LBG,0,06:34,08:13,99
4,CIL,CST,0,06:42,08:21,99
4,CBW,CST,1,06:49,08:28,99
2,SWK,LBG,1,06:35,08:15,100
2,SDA,BFR,2,06:11,07:51,100
3,DLH,BFR,2,05:58,07:38,100
2,PLG,CST,2,06:29,08:09,100
4,SLQ,CST,0,06:47,08:27,100
0,BKA,BFR,3,06:26,08:06,100
4,ANG,BFR,0,07:01,08:41,100
3,BAG,LBG,3,06:23,08:03,100
3,AYL,BFR,2,06:51,08:31,100
2,ANG,BFR,0,06:01,07:41,100
1,WSE,LBG,2,06:04,07:44,100
1,BSD,CST,2,06:41,08:21,100
2,FSG,CST,2,06:11,07:51,100
0,HRM,BFR,1,06:19,07:59,100
4,WHI,BFR,1,06:53,08:33,100
1,FSG,BFR,1,05:41,07:21,100
2,SDA,CST,2,06:11,07:51,100
1,NCM,BFR,2,06:27,08:07,100
0,WMA,LBG,2,06:30,08:10,100
1,SLQ,CST,0,05:51,07:31,100
3,WLD,CST,1,06:35,08:15,100
2,ASH,CST,2,06:31,08:11,100
2,NVH,CST,3,06:01,07:41,100
2,CBE,BFR,2,06:28,08:08,100
3,SOG,BFR,1,06:51,08:31,100
1,LIH,CST,1,05:51,07:31,100
1,WHI,CST,1,05:47,07:27,100
1,BRK,CST,1,05:49,07:29,100
0,CWU,CST,1,05:31,07:11,100
3,NVN,LBG,1,06:33,08:13,100
2,HRM,LBG,1,06:40,08:20,100
0,WHA,CST,1,05:51,07:31,100
1,APD,CST,2,06:17,07:57,100
0,APD,CST,2,05:54,07:34,100
0,FKW,LBG,0,06:12,07:52,100
0,CBR,BFR,1,06:06,07:46,100
0,CBE,BFR,2,05:58,07:38,100
2,MDE,CST,1,06:48,08:28,100
4,FNH,BFR,2,07:02,08:43,101
1,BAA,LBG,0,06:02,07:43,101
1,RBR,BFR,1,06:29,08:10,101
2,CIL,CST,1,05:28,07:09,101
2,WLD,BFR,1,06:35,08:16,101
0,MAL,LBG,1,23:32,01:13,101
4,SEF,BFR,1,06:50,08:31,101
0,HNB,CST,1,04:52,06:33,101
2,NCM,BFR,2,06:38,08:19,101
4,HBN,CST,1,07:00,08:41,101
4,KSN,BFR,2,07:02,08:43,101
3,MDE,LBG,1,06:54,08:35,101
0,FOD,LBG,2,05:34,07:15,101
1,WWO,LBG,1,05:32,07:13,101
1,CWU,CST,0,05:50,07:31,101
2,BOH,LBG,0,06:02,07:43,101
3,CIL,CST,1,06:10,07:51,101
4,BRK,CST,1,06:50,08:31,101
3,WSE,LBG,2,06:33,08:14,101
4,DUR,CST,1,07:09,08:50,101
1,ARU,CST,2,05:50,07:31,101
0,APD,LBG,1,05:54,07:35,101
3,CHG,BFR,1,06:48,08:29,101
1,EBN,BFR,1,06:20,08:01,101
3,WRH,BFR,1,06:40,08:21,101
4,CHG,LBG,2,06:48,08:29,101
3,ASH,LBG,1,06:47,08:28,101
3,APD,CST,2,06:47,08:28,101
2,GLY,CST,3,06:00,07:41,101
1,LAC,BFR,1,05:40,07:21,101
0,YAL,BFR,2,06:06,07:47,101
4,ARU,CST,2,07:09,08:50,101
0,EFL,BFR,2,06:27,08:08,101
0,CSS,LBG,2,22:50,00:31,101
2,HMD,BFR,1,06:40,08:21,101
2,SHP,CST,1,07:00,08:41,101
3,PUL,CST,2,06:50,08:31,101
4,BAG,BFR,1,06:52,08:33,101
0,DPD,BFR,2,06:20,08:01,101
2,WHA,BFR,1,06:52,08:34,102
2,ORE,LBG,0,06:16,07:58,102
4,LIT,LBG,0,06:52,08:34,102
4,MAR,LBG,0,06:50,08:32,102
0,FKC,LBG,0,06:10,07:52,102
0,HSL,CST,1,06:29,08:11,102
4,BSR,BFR,1,06:54,08:36,102
3,SSE,CST,2,06:49,08:31,102
3,ARU,BFR,1,06:39,08:21,102
0,PEV,LBG,1,05:31,07:13,102
3,NVH,LBG,1,06:31,08:13,102
0,LRD,BFR,1,06:42,08:24,102
3,FML,LBG,3,06:35,08:17,102
4,HMT,LBG,1,06:52,08:34,102
2,CHY,LBG,2,06:39,08:21,102
4,PLG,CST,2,06:58,08:40,102
2,EWR,BFR,1,05:59,07:41,102
2,PLC,BFR,1,07:04,08:46,102
4,BAA,BFR,1,06:59,08:41,102
1,CBE,BFR,1,06:02,07:44,102
1,LIT,LBG,0,05:52,07:34,102
3,COH,BFR,1,06:44,08:26,102
4,EBN,BFR,1,06:49,08:31,102
3,CSW,BFR,1,06:27,08:09,102
4,CRT,CST,0,06:39,08:21,102
3,GBS,LBG,1,06:31,08:13,102
3,CSW,CST,1,06:33,08:15,102
4,BCH,CST,0,06:58,08:40,102
3,MDE,CST,2,06:54,08:36,102
3,BCH,CST,0,06:33,08:15,102
1,WHI,LBG,1,06:12,07:54,102
0,BIP,CST,3,05:27,07:09,102
3,BIP,CST,3,06:27,08:09,102
0,SWK,BFR,1,05:39,07:21,102
2,WYE,BFR,1,06:49,08:31,102
3,BKS,LBG,1,06:25,08:07,102
3,WNH,CST,2,06:49,08:31,102
2,DUR,CST,1,06:09,07:51,102
3,CUX,CST,1,06:39,08:21,102
2,AMY,CST,1,06:18,08:00,102
3,CCH,LBG,1,06:33,08:15,102
4,SDG,CST,1,06:49,08:31,102
3,FOD,LBG,1,06:33,08:15,102
3,CAM,BFR,2,06:47,08:29,102
2,SDG,CST,0,06:18,08:00,102
2,BAA,CST,1,06:17,08:00,103
4,HGS,CST,0,06:44,08:27,103
0,FNH,BFR,2,06:02,07:45,103
3,WTY,CST,2,06:47,08:30,103
4,NVN,CST,2,06:57,08:40,103
